convene_product_id,product,product_attributes,color,gender,vendor
72c38341-b1b7-43e1-9421-4306fc87ee12,"['patagonia Inc Online UK (F) xdye7 capilene cool daily graphic hoodie womens ', 'REI internal stock (brand - pgnia) unisex - female x-dye7 capilene cool graphic womens daily hoodie ', 'patagonia: feminine xdye7 capilene cool daily graphic hoodie womens ', 'goat.com+REI resale womens x-dye7... capilene graphic cool hoodie daily ']","['patagonia', 'inc', 'online', 'uk', '(f)', 'xdye7', 'capilene', 'cool', 'daily', 'graphic', 'hoodie', 'womens', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'x-dye7', 'feminine', 'goat.com+rei', 'resale', 'x-dye7...']",,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
72e7eaf7-619a-4db0-9cba-4ffd7e6422f8,"['goat.com+REI resale womens pink barely shorts baggies ', 'patagonia Inc Online UK (F) pink barely baggies shorts womens ', 'REI internal stock (brand - pgnia) unisex - female pink womens baggies barely shorts ', 'patagonia: feminine pink barely baggies shorts womens ']","['goat.com+rei', 'resale', 'womens', 'pink', 'barely', 'shorts', 'baggies', 'patagonia', 'inc', 'online', 'uk', '(f)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'feminine']",pink,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
73442e3b-686b-420f-9ce1-de00c747d1b1,"['patagonia Inc Online UK (M) black p6 logo responsibilitee longsleeve shirt mens ', 'patagonia: masculine black p6 logo responsibilitee longsleeve shirt mens ', 'goat.com+REI resale mens black p6 longsleeve responsibilitee shirt logo ', 'REI internal stock (brand - pgnia) man black logo responsibilitee p6 shirt mens longsleeve ']","['patagonia', 'inc', 'online', 'uk', '(m)', 'black', 'p6', 'logo', 'responsibilitee', 'longsleeve', 'shirt', 'mens', 'masculine', 'goat.com+rei', 'resale', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man']",logo,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
73627814-3c20-43ae-bb2e-7c7c7ef725e3,"['patagonia Inc Online UK (M) orangecos hydropeak volley shorts mens 16 outseam ', 'patagonia: masculine orangecos hydropeak volley shorts mens 16 outseam ', 'REI internal stock (brand - pgnia) man orangecos outseam shorts volley hydropeak mens 16 ', 'goat.com+REI resale mens orangecos... volley 16 hydropeak outseam shorts ']","['patagonia', 'inc', 'online', 'uk', '(m)', 'orangecos', 'hydropeak', 'volley', 'shorts', 'mens', '16', 'outseam', 'masculine', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'goat.com+rei', 'resale', 'orangecos...']",,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
739d4bc8-bc1b-4ed5-8013-525736b89066,"['REI internal stock (brand - pgnia) unisex - female black nano jacket womens puff ', 'goat.com+REI resale womens black jacket puff nano ', 'patagonia: feminine black nano puff jacket womens ', 'patagonia Inc Online UK (F) black nano puff jacket womens ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'black', 'nano', 'jacket', 'womens', 'puff', 'goat.com+rei', 'resale', 'patagonia', 'feminine', 'inc', 'online', 'uk', '(f)']",black,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
73b68189-5c74-482f-91c2-920477f71d67,"['patagonia Inc Online UK whitesnowy furry friends bunting infantstoddlers ', 'REI internal stock (brand - pgnia) whitesnowy bunting furry infantstoddlers friends ', 'goat.com+REI resale whitesnowy bunting friends furry infantstoddlers ', 'patagonia: whitesnowy furry friends bunting infantstoddlers ']","['patagonia', 'inc', 'online', 'uk', 'whitesnowy', 'furry', 'friends', 'bunting', 'infantstoddlers', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'goat.com+rei', 'resale']",furry,unisex,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
73ce5e5c-3864-4952-a25a-ed9d97dff47d,"['patagonia: masculine black down sweater vest mens ', 'patagonia Inc Online UK (M) black down sweater vest mens ', 'goat.com+REI resale mens black vest sweater down ', 'REI internal stock (brand - pgnia) man black down mens vest sweater ']","['patagonia', 'masculine', 'black', 'down', 'sweater', 'vest', 'mens', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man']",black,men,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
73d28151-3642-48bc-ba22-dbdb2a930812,"['goat.com+REI resale womens x-dye7... graphic shirt cool daily longsleeve capilene ', 'REI internal stock (brand - pgnia) unisex - female x-dye7 longsleeve womens graphic daily capilene cool shirt ', 'patagonia: feminine xdye7 capilene cool daily graphic longsleeve shirt womens ', 'patagonia Inc Online UK (F) xdye7 capilene cool daily graphic longsleeve shirt womens ']","['goat.com+rei', 'resale', 'womens', 'x-dye7...', 'graphic', 'shirt', 'cool', 'daily', 'longsleeve', 'capilene', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'x-dye7', 'patagonia', 'feminine', 'xdye7', 'inc', 'online', 'uk', '(f)']",,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
73dedf01-1c2b-4d72-b9d2-81386733c5f7,"['REI internal stock (brand - pgnia) greyroc duffel hole black 40l ', 'patagonia: greyroc black hole duffel 40l ', 'goat.com+REI resale greyroc... 40l black duffel hole ', 'patagonia Inc Online UK greyroc black hole duffel 40l ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'greyroc', 'duffel', 'hole', 'black', '40l', 'patagonia', 'goat.com+rei', 'resale', 'greyroc...', 'inc', 'online', 'uk']",black,unisex,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
73f69205-9c9b-44c5-8dcc-6dc617db9cc6,"['REI internal stock (brand - pgnia) man black altvia mens pants alpine ', 'patagonia Inc Online UK (M) black altvia alpine pants mens ', 'patagonia: masculine black altvia alpine pants mens ', 'goat.com+REI resale mens black pants alpine altvia ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'black', 'altvia', 'mens', 'pants', 'alpine', 'patagonia', 'inc', 'online', 'uk', '(m)', 'masculine', 'goat.com+rei', 'resale']",alpine,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
741e7c14-857f-4c6f-aabe-68a23c545022,"['patagonia Inc Online UK (M) greyfathom essential boxer briefs mens 6 inseam ', 'goat.com+REI resale mens greyfathom inseam essential briefs 6 boxer ', 'REI internal stock (brand - pgnia) man greyfathom briefs essential mens boxer 6 inseam ', 'patagonia: masculine greyfathom essential boxer briefs mens 6 inseam ']","['patagonia', 'inc', 'online', 'uk', '(m)', 'greyfathom', 'essential', 'boxer', 'briefs', 'mens', '6', 'inseam', 'goat.com+rei', 'resale', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'masculine']",,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
7429745b-37fa-44e6-9053-b2ae28514546,"['patagonia: masculine g capilene cool daily graphic longsleeve shirt mens ', 'patagonia Inc Online UK (M) g capilene cool daily graphic longsleeve shirt mens ', 'goat.com+REI resale mens g... graphic daily cool capilene longsleeve shirt ', 'REI internal stock (brand - pgnia) man g mens shirt longsleeve capilene graphic cool daily ']","['patagonia', 'masculine', 'g', 'capilene', 'cool', 'daily', 'graphic', 'longsleeve', 'shirt', 'mens', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale', 'g...', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man']",g...,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
742da97e-08f3-43c3-a9bd-64aee80f29c4,"['patagonia: masculine red nano puff jacket mens ', 'goat.com+REI resale mens red puff jacket nano ', 'REI internal stock (brand - pgnia) man red jacket puff mens nano ', 'patagonia Inc Online UK (M) red nano puff jacket mens ']","['patagonia', 'masculine', 'red', 'nano', 'puff', 'jacket', 'mens', 'goat.com+rei', 'resale', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'inc', 'online', 'uk', '(m)']",red,men,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
743edb02-6e47-4de6-bc63-b84bca68e418,"['patagonia: feminine black active briefs womens ', 'REI internal stock (brand - pgnia) unisex - female black active womens briefs ', 'patagonia Inc Online UK (F) black active briefs womens ', 'goat.com+REI resale womens black active briefs ']","['patagonia', 'feminine', 'black', 'active', 'briefs', 'womens', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'inc', 'online', 'uk', '(f)', 'goat.com+rei', 'resale']",black,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
74576f73-0ad3-44c5-ad39-18a4265cdd09,"['patagonia: masculine blue better sweater quarterzip fleece pullover mens ', 'REI internal stock (brand - pgnia) man blue mens fleece better sweater quarterzip pullover ', 'patagonia Inc Online UK (M) blue better sweater quarterzip fleece pullover mens ', 'goat.com+REI resale mens blue pullover better quarterzip fleece sweater ']","['patagonia', 'masculine', 'blue', 'better', 'sweater', 'quarterzip', 'fleece', 'pullover', 'mens', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale']",blue,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
74661626-6e37-428b-884d-30fbca948437,"['REI internal stock (brand - pgnia) man blue mens p6 tshirt organic mission ', 'goat.com+REI resale mens blue mission tshirt organic p6 ', 'patagonia: masculine blue p6 mission organic tshirt mens ', 'patagonia Inc Online UK (M) blue p6 mission organic tshirt mens ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'blue', 'mens', 'p6', 'tshirt', 'organic', 'mission', 'goat.com+rei', 'resale', 'patagonia', 'masculine', 'inc', 'online', 'uk', '(m)']",blue,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
751925e3-9593-4087-9e36-68e5bc16112f,"['REI internal stock (brand - pgnia) man white shirt responsibilitee horizons roy fitz mens ', 'goat.com+REI resale mens white horizons shirt roy responsibilitee fitz ', 'patagonia Inc Online UK (M) white fitz roy horizons responsibilitee shirt mens ', 'patagonia: masculine white fitz roy horizons responsibilitee shirt mens ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'white', 'shirt', 'responsibilitee', 'horizons', 'roy', 'fitz', 'mens', 'goat.com+rei', 'resale', 'patagonia', 'inc', 'online', 'uk', '(m)', 'masculine']",roy,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
7536a904-a35d-4a73-8d35-be033c3dbece,"['patagonia: masculine orange capilene midweight crew base layer top mens ', 'goat.com+REI resale mens orange midweight top base layer crew capilene ', 'patagonia Inc Online UK (M) orange capilene midweight crew base layer top mens ', 'REI internal stock (brand - pgnia) man orange base layer capilene midweight crew top mens ']","['patagonia', 'masculine', 'orange', 'capilene', 'midweight', 'crew', 'base', 'layer', 'top', 'mens', 'goat.com+rei', 'resale', 'inc', 'online', 'uk', '(m)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man']",orange,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
7537c0ad-c2b9-470e-8f88-f067d963f819,"['REI internal stock (brand - pgnia) man navy fleece quarterzip pullover mens sweater better ', 'goat.com+REI resale mens navy sweater better pullover quarterzip fleece ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia Inc Online UK (M) navy better sweater quarterzip fleece pullover mens ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'navy', 'fleece', 'quarterzip', 'pullover', 'mens', 'sweater', 'better', 'goat.com+rei', 'resale', 'patagonia', 'masculine', 'inc', 'online', 'uk', '(m)']",navy,men,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
759d2417-d4b9-4e55-b50d-822e7ae4b809,"['patagonia: feminine tan barely baggies shorts womens ', 'REI internal stock (brand - pgnia) unisex - female tan womens barely shorts baggies ', 'goat.com+REI resale womens tan barely shorts baggies ', 'patagonia Inc Online UK (F) tan barely baggies shorts womens ']","['patagonia', 'feminine', 'tan', 'barely', 'baggies', 'shorts', 'womens', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'goat.com+rei', 'resale', 'inc', 'online', 'uk', '(f)']",tan,women,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
76151193-6dfd-418d-8305-50cd45a3f9c1,"['patagonia: feminine bluesunshin baggies shorts womens ', 'goat.com+REI resale womens bluesunshin... shorts baggies ', 'patagonia Inc Online UK (F) bluesunshin baggies shorts womens ', 'REI internal stock (brand - pgnia) unisex - female bluesunshin shorts baggies womens ']","['patagonia', 'feminine', 'bluesunshin', 'baggies', 'shorts', 'womens', 'goat.com+rei', 'resale', 'bluesunshin...', 'inc', 'online', 'uk', '(f)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female']",,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
76304a7a-2d57-46f0-ae17-fc37286df624,"['patagonia: masculine teal baggies shorts mens 5 inseam ', 'patagonia Inc Online UK (M) teal baggies shorts mens 5 inseam ', 'goat.com+REI resale mens teal 5 baggies inseam shorts ', 'REI internal stock (brand - pgnia) man teal 5 shorts inseam baggies mens ']","['patagonia', 'masculine', 'teal', 'baggies', 'shorts', 'mens', '5', 'inseam', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man']",teal,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
76384aba-0af7-4d4e-9065-58e808bc83f9,"['goat.com+REI resale mens grey baggies 6.5 shorts inseam lights ', 'REI internal stock (brand - pgnia) man grey 65 shorts baggies inseam mens lights ', 'patagonia: masculine grey baggies lights shorts mens 65 inseam ', 'patagonia Inc Online UK (M) grey baggies lights shorts mens 65 inseam ']","['goat.com+rei', 'resale', 'mens', 'grey', 'baggies', '6.5', 'shorts', 'inseam', 'lights', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', '65', 'patagonia', 'masculine', 'inc', 'online', 'uk', '(m)']",grey,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
76812dcd-0c75-4f42-b519-491d5b0f98d7,"['REI internal stock (brand - pgnia) unisex - female blue pullover better fleece sweater womens quarterzip ', 'patagonia: feminine blue better sweater quarterzip fleece pullover womens ', 'goat.com+REI resale womens blue quarterzip sweater fleece better pullover ', 'patagonia Inc Online UK (F) blue better sweater quarterzip fleece pullover womens ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'blue', 'pullover', 'better', 'fleece', 'sweater', 'womens', 'quarterzip', 'patagonia', 'feminine', 'goat.com+rei', 'resale', 'inc', 'online', 'uk', '(f)']",blue,women,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
769c475c-f71c-45b8-ac2d-1f8f4a4d8382,"['patagonia: masculine blue capilene midweight zipneck base layer top mens ', 'REI internal stock (brand - pgnia) man blue layer zipneck base top midweight capilene mens ', 'goat.com+REI resale mens blue midweight top layer capilene zipneck base ', 'patagonia Inc Online UK (M) blue capilene midweight zipneck base layer top mens ']","['patagonia', 'masculine', 'blue', 'capilene', 'midweight', 'zipneck', 'base', 'layer', 'top', 'mens', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'goat.com+rei', 'resale', 'inc', 'online', 'uk', '(m)']",blue,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
76de224c-f9fb-4e6c-907c-ff3edc9e5566,"['goat.com+REI resale womens navy 3l torrentshell jacket ', 'REI internal stock (brand - pgnia) unisex - female navy 3l jacket torrentshell womens ', 'patagonia: feminine navy torrentshell 3l jacket womens ', 'patagonia Inc Online UK (F) navy torrentshell 3l jacket womens ']","['goat.com+rei', 'resale', 'womens', 'navy', '3l', 'torrentshell', 'jacket', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'patagonia', 'feminine', 'inc', 'online', 'uk', '(f)']",navy,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
77006440-c9d2-49a8-b15c-9458f2470e58,"['patagonia: masculine greenforest insulated fjord flannel jacket mens ', 'patagonia Inc Online UK (M) greenforest insulated fjord flannel jacket mens ', 'REI internal stock (brand - pgnia) man greenforest fjord insulated jacket flannel mens ', 'goat.com+REI resale mens greenforest... flannel insulated jacket fjord ']","['patagonia', 'masculine', 'greenforest', 'insulated', 'fjord', 'flannel', 'jacket', 'mens', 'inc', 'online', 'uk', '(m)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'goat.com+rei', 'resale', 'greenforest...']",,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
776bd4b3-fe6d-4ccc-8623-998f09025481,"['patagonia: feminine greyboa capilene cool daily graphic shirt womens ', 'goat.com+REI resale womens greyboa... capilene daily graphic cool shirt ', 'patagonia Inc Online UK (F) greyboa capilene cool daily graphic shirt womens ', 'REI internal stock (brand - pgnia) unisex - female greyboa daily shirt womens capilene graphic cool ']","['patagonia', 'feminine', 'greyboa', 'capilene', 'cool', 'daily', 'graphic', 'shirt', 'womens', 'goat.com+rei', 'resale', 'greyboa...', 'inc', 'online', 'uk', '(f)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female']",,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
7801e3ab-38bd-493d-88a5-26610f1165e7,"['REI internal stock (brand - pgnia) unisex - female blue pullover micro womens fleece snapt ', 'patagonia Inc Online UK (F) blue micro d snapt fleece pullover womens ', 'patagonia: feminine blue micro d snapt fleece pullover womens ', 'goat.com+REI resale womens blue fleece d micro pullover snapt ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'blue', 'pullover', 'micro', 'womens', 'fleece', 'snapt', 'patagonia', 'inc', 'online', 'uk', '(f)', 'd', 'feminine', 'goat.com+rei', 'resale']",blue,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
78227020-bd68-4f9e-860b-b2611b63751b,"['REI internal stock (brand - pgnia) man navy button shearling mens pullover fleece ', 'patagonia: masculine navy shearling button fleece pullover mens ', 'patagonia Inc Online UK (M) navy shearling button fleece pullover mens ', 'goat.com+REI resale mens navy pullover button fleece shearling ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'navy', 'button', 'shearling', 'mens', 'pullover', 'fleece', 'patagonia', 'masculine', 'inc', 'online', 'uk', '(m)', 'goat.com+rei', 'resale']",navy,men,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
783c31b3-ef50-468a-8efb-f4cef3ad825b,"['patagonia Inc Online UK pix baggies shorts girls ', 'REI internal stock (brand - pgnia) pix shorts baggies girls ', 'goat.com+REI resale pix... girls shorts baggies ', 'patagonia: pix baggies shorts girls ']","['patagonia', 'inc', 'online', 'uk', 'pix', 'baggies', 'shorts', 'girls', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'goat.com+rei', 'resale', 'pix...']",pix...,unisex,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
788751b2-624b-47c9-b0ff-c702ecf911c6,"['patagonia Inc Online UK (M) grey logo ridge pocket responsibilitee tshirt mens ', 'REI internal stock (brand - pgnia) man grey mens responsibilitee line tshirt pocket ridge logo ', 'goat.com+REI resale mens grey line logo ridge responsibilitee pocket tshirt ', 'patagonia: masculine grey logo ridge pocket responsibilitee tshirt mens ']","['patagonia', 'inc', 'online', 'uk', '(m)', 'grey', 'logo', 'ridge', 'pocket', 'responsibilitee', 'tshirt', 'mens', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'line', 'goat.com+rei', 'resale', 'masculine']",line,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
788eed4f-82c7-4dc5-985c-a6c6ed26ae88,"['patagonia: feminine green baggies shorts womens ', 'patagonia Inc Online UK (F) green baggies shorts womens ', 'goat.com+REI resale womens green baggies shorts ', 'REI internal stock (brand - pgnia) unisex - female green womens baggies shorts ']","['patagonia', 'feminine', 'green', 'baggies', 'shorts', 'womens', 'inc', 'online', 'uk', '(f)', 'goat.com+rei', 'resale', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female']",green,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
7909d218-3543-4bfb-a3d0-eaff7b37099e,"['patagonia: feminine plum pack out jogger pants womens ', 'patagonia Inc Online UK (F) plum pack out jogger pants womens ', 'REI internal stock (brand - pgnia) unisex - female plum jogger pack womens pants out ', 'goat.com+REI resale womens plum... out pants jogger pack ']","['patagonia', 'feminine', 'plum', 'pack', 'out', 'jogger', 'pants', 'womens', 'inc', 'online', 'uk', '(f)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'goat.com+rei', 'resale', 'plum...']",plum...,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
794dffd0-09fa-475e-bb49-356d0a9fa700,"['patagonia: masculine grey dirt craft bike shorts mens ', 'goat.com+REI resale mens grey dirt shorts craft bike ', 'patagonia Inc Online UK (M) grey dirt craft bike shorts mens ', 'REI internal stock (brand - pgnia) man grey mens craft bike shorts dirt ']","['patagonia', 'masculine', 'grey', 'dirt', 'craft', 'bike', 'shorts', 'mens', 'goat.com+rei', 'resale', 'inc', 'online', 'uk', '(m)', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man']",grey,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
79be2fb5-9660-47c2-9159-b3c5769f740d,"['goat.com+REI resale mens x-dyefor... cool graphic longsleeve daily shirt capilene ', 'patagonia Inc Online UK (M) xdyefor capilene cool daily graphic longsleeve shirt mens ', 'REI internal stock (brand - pgnia) man x-dyefor graphic shirt longsleeve daily mens cool capilene ', 'patagonia: masculine xdyefor capilene cool daily graphic longsleeve shirt mens ']","['goat.com+rei', 'resale', 'mens', 'x-dyefor...', 'cool', 'graphic', 'longsleeve', 'daily', 'shirt', 'capilene', 'patagonia', 'inc', 'online', 'uk', '(m)', 'xdyefor', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'x-dyefor', 'masculine']",,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
79d3c966-9a23-49b4-b25d-a697a513cba6,"['patagonia: feminine  better sweater fleece jacket womens ', 'REI internal stock (brand - pgnia) unisex - female  womens sweater fleece better jacket ', 'goat.com+REI resale womens ... sweater fleece jacket better ', 'patagonia Inc Online UK (F)  better sweater fleece jacket womens ']","['patagonia', 'feminine', 'better', 'sweater', 'fleece', 'jacket', 'womens', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'goat.com+rei', 'resale', '...', 'inc', 'online', 'uk', '(f)']",...,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
7a0bc834-338a-4070-b66d-6669e01b752a,"['patagonia Inc Online UK (M) xdyetree capilene cool daily graphic longsleeve shirt mens ', 'goat.com+REI resale mens x-dyetree... shirt graphic capilene cool daily longsleeve ', 'patagonia: masculine xdyetree capilene cool daily graphic longsleeve shirt mens ', 'REI internal stock (brand - pgnia) man x-dyetree shirt daily cool capilene longsleeve mens graphic ']","['patagonia', 'inc', 'online', 'uk', '(m)', 'xdyetree', 'capilene', 'cool', 'daily', 'graphic', 'longsleeve', 'shirt', 'mens', 'goat.com+rei', 'resale', 'x-dyetree...', 'masculine', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'x-dyetree']",,men,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
7a27614a-947c-4697-895e-2d3ede3031bf,"['patagonia Inc Online UK (F) b active briefs womens ', 'REI internal stock (brand - pgnia) unisex - female b active briefs womens ', 'patagonia: feminine b active briefs womens ', 'goat.com+REI resale womens b... briefs active ']","['patagonia', 'inc', 'online', 'uk', '(f)', 'b', 'active', 'briefs', 'womens', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'feminine', 'goat.com+rei', 'resale', 'b...']",b...,women,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
7a3d847f-5b5b-41af-a08a-154d079e693a,"['goat.com+REI resale mens navy torrentshell 3l jacket ', 'patagonia: masculine navy torrentshell 3l jacket mens ', 'REI internal stock (brand - pgnia) man navy jacket 3l mens torrentshell ', 'patagonia Inc Online UK (M) navy torrentshell 3l jacket mens ']","['goat.com+rei', 'resale', 'mens', 'navy', 'torrentshell', '3l', 'jacket', 'patagonia', 'masculine', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'man', 'inc', 'online', 'uk', '(m)']",navy,men,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
7a75d00c-0430-4477-9587-d9e9be4b674b,"['patagonia: feminine blue torrentshell 3l jacket womens ', 'goat.com+REI resale womens blue 3l torrentshell jacket ', 'REI internal stock (brand - pgnia) unisex - female blue jacket torrentshell 3l womens ', 'patagonia Inc Online UK (F) blue torrentshell 3l jacket womens ']","['patagonia', 'feminine', 'blue', 'torrentshell', '3l', 'jacket', 'womens', 'goat.com+rei', 'resale', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'inc', 'online', 'uk', '(f)']",blue,women,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
7abe654d-6442-453d-8717-a7a3cbda98d8,"['patagonia: feminine heatherfres lightweight synchilla snapt fleece pullover womens ', 'REI internal stock (brand - pgnia) unisex - female heatherfres synchilla pullover lightweight fleece womens snapt ', 'patagonia Inc Online UK (F) heatherfres lightweight synchilla snapt fleece pullover womens ', 'goat.com+REI resale womens heatherfres... fleece snapt pullover synchilla lightweight ']","['patagonia', 'feminine', 'heatherfres', 'lightweight', 'synchilla', 'snapt', 'fleece', 'pullover', 'womens', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'inc', 'online', 'uk', '(f)', 'goat.com+rei', 'resale', 'heatherfres...']",,women,"['goat.com', 'patagonia - source source', 'patagonia - online uk', 'REI']"
7ad591ed-663c-416a-99d7-0483d11a2a14,"['goat.com+REI resale womens navy down sweater ', 'REI internal stock (brand - pgnia) unisex - female navy down womens sweater ', 'patagonia: feminine navy down sweater womens ', 'patagonia Inc Online UK (F) navy down sweater womens ']","['goat.com+rei', 'resale', 'womens', 'navy', 'down', 'sweater', 'rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'patagonia', 'feminine', 'inc', 'online', 'uk', '(f)']",navy,women,"['patagonia - source source', 'patagonia - online uk', 'goat.com', 'REI']"
7b2145c8-75d8-40b3-af6b-ba1c127c3906,"['REI internal stock (brand - pgnia) unisex - female white jacket torrentshell 3l womens ', 'patagonia: feminine white torrentshell 3l jacket womens ', 'goat.com+REI resale womens white jacket torrentshell 3l ', 'patagonia Inc Online UK (F) white torrentshell 3l jacket womens ']","['rei', 'internal', 'stock', '(brand', '-', 'pgnia)', 'unisex', '-', 'female', 'white', 'jacket', 'torrentshell', '3l', 'womens', 'patagonia', 'feminine', 'goat.com+rei', 'resale', 'inc', 'online', 'uk', '(f)']",white,women,"['goat.com', 'patagonia - online uk', 'patagonia - source source', 'REI']"
