convene_product_id_x,vendor,product
82170897-8cef-409e-8e1c-a911f28eab16,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ', 'patagonia: masculine navy better sweater quarterzip fleece pullover mens ']"
82190f1d-9f06-4ffa-954f-bab66d3a7a57,['patagonia - source source'],['patagonia: feminine blue r2 techface jacket womens ']
8264b718-1f09-4f00-9261-9e7c9183347a,['patagonia - source source'],['patagonia: feminine brown r2 techface jacket womens ']
82a0badc-4e18-4a63-9a7b-e19ae676fc7a,"['goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com']","['goat.com+REI resale mens x-dyeli... cool daily tshirt graphic capilene ', 'goat.com+REI resale mens x-dyeli... cool daily tshirt graphic capilene ', 'goat.com+REI resale mens x-dyeli... cool daily tshirt graphic capilene ', 'goat.com+REI resale mens x-dyeli... cool daily tshirt graphic capilene ', 'goat.com+REI resale mens x-dyeli... cool daily tshirt graphic capilene ', 'goat.com+REI resale mens x-dyeli... cool daily tshirt graphic capilene ', 'goat.com+REI resale mens x-dyeli... cool daily tshirt graphic capilene ', 'goat.com+REI resale mens x-dyeli... cool daily tshirt graphic capilene ']"
82a23c2a-ea58-44d7-ad6d-da4db62dcef0,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine g baggies long shorts mens 7 inseam ', 'patagonia: masculine g baggies long shorts mens 7 inseam ', 'patagonia: masculine g baggies long shorts mens 7 inseam ']"
82f96445-0399-4252-9f42-39abc258e639,"['goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com']","['goat.com+REI resale mens brownlichen base midweight top crew layer capilene ', 'goat.com+REI resale mens brownlichen base midweight top crew layer capilene ', 'goat.com+REI resale mens brownlichen base midweight top crew layer capilene ', 'goat.com+REI resale mens brownlichen base midweight top crew layer capilene ', 'goat.com+REI resale mens brownlichen base midweight top crew layer capilene ', 'goat.com+REI resale mens brownlichen base midweight top crew layer capilene ', 'goat.com+REI resale mens brownlichen base midweight top crew layer capilene ', 'goat.com+REI resale mens brownlichen base midweight top crew layer capilene ', 'goat.com+REI resale mens brownlichen base midweight top crew layer capilene ', 'goat.com+REI resale mens brownlichen base midweight top crew layer capilene ', 'goat.com+REI resale mens brownlichen base midweight top crew layer capilene ', 'goat.com+REI resale mens brownlichen base midweight top crew layer capilene ']"
83292d71-590f-45b8-9a74-f78c652bcec9,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine heather reversible shearling crew sweatshirt mens ', 'patagonia: masculine heather reversible shearling crew sweatshirt mens ', 'patagonia: masculine heather reversible shearling crew sweatshirt mens ', 'patagonia: masculine heather reversible shearling crew sweatshirt mens ', 'patagonia: masculine heather reversible shearling crew sweatshirt mens ', 'patagonia: masculine heather reversible shearling crew sweatshirt mens ']"
834632ad-237f-4a5b-a296-43919266ede1,['goat.com'],['goat.com+REI resale womens red puff vest insulated nano ']
837ea666-cd6d-4f71-b048-ea175a223928,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ', 'patagonia: masculine black lightweight synchilla snapt fleece pullover mens ']"
8399a018-5625-4d64-ac0c-5b04ae2146c2,['goat.com'],['goat.com+REI resale mens nickel sweater better pullover quarterzip fleece ']
83c7e6b8-d568-4bca-b696-36245dba14fe,['patagonia - source source'],['patagonia: feminine navy better sweater fleece vest womens ']
8401d1f8-eb7a-4b74-aa75-b87969bfc33d,['patagonia - source source'],['patagonia: masculine black p6 logo uprisal hoodie mens ']
840635f1-b9d0-49e7-a991-fba9d0234681,['goat.com'],['goat.com+REI resale womens green craft dirt shorts bike ']
84a2659a-9528-4877-9bf3-d0d20a090afb,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: feminine rosehip capilene cool trail tank top womens ', 'patagonia: feminine rosehip capilene cool trail tank top womens ', 'patagonia: feminine rosehip capilene cool trail tank top womens ', 'patagonia: feminine rosehip capilene cool trail tank top womens ', 'patagonia: feminine rosehip capilene cool trail tank top womens ', 'patagonia: feminine rosehip capilene cool trail tank top womens ', 'patagonia: feminine rosehip capilene cool trail tank top womens ', 'patagonia: feminine rosehip capilene cool trail tank top womens ']"
84b79f92-dd68-4129-b845-2a7b53d10205,"['goat.com', 'goat.com']","['goat.com+REI resale x-dye... daily girls longsleeve capilene tshirt cool ', 'goat.com+REI resale x-dye... daily girls longsleeve capilene tshirt cool ']"
84e6931d-c967-426e-88d8-06227558fc9b,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: feminine white better sweater quarterzip fleece pullover womens ', 'patagonia: feminine white better sweater quarterzip fleece pullover womens ', 'patagonia: feminine white better sweater quarterzip fleece pullover womens ', 'patagonia: feminine white better sweater quarterzip fleece pullover womens ', 'patagonia: feminine white better sweater quarterzip fleece pullover womens ', 'patagonia: feminine white better sweater quarterzip fleece pullover womens ', 'patagonia: feminine white better sweater quarterzip fleece pullover womens ', 'patagonia: feminine white better sweater quarterzip fleece pullover womens ', 'patagonia: feminine white better sweater quarterzip fleece pullover womens ', 'patagonia: feminine white better sweater quarterzip fleece pullover womens ']"
84f50a5b-92e3-438d-967a-70d41beef568,['patagonia - source source'],['patagonia: feminine teal torrentshell 3l jacket womens ']
850ab4e6-827c-47e3-aef3-6afdb0656c1c,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: feminine black p6 mission regen organic tshirt womens ', 'patagonia: feminine black p6 mission regen organic tshirt womens ', 'patagonia: feminine black p6 mission regen organic tshirt womens ', 'patagonia: feminine black p6 mission regen organic tshirt womens ', 'patagonia: feminine black p6 mission regen organic tshirt womens ', 'patagonia: feminine black p6 mission regen organic tshirt womens ', 'patagonia: feminine black p6 mission regen organic tshirt womens ', 'patagonia: feminine black p6 mission regen organic tshirt womens ', 'patagonia: feminine black p6 mission regen organic tshirt womens ']"
8530eeab-4f92-4dea-a688-0ef895a9541a,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: rosehip black hole tote 25l ', 'patagonia: rosehip black hole tote 25l ', 'patagonia: rosehip black hole tote 25l ', 'patagonia: rosehip black hole tote 25l ', 'patagonia: rosehip black hole tote 25l ', 'patagonia: rosehip black hole tote 25l ']"
85689038-c51b-45cc-9e67-f69bc3b52ae0,['goat.com'],['goat.com+REI resale womens pumice city 3l coat torrentshell ']
861416b7-a7f7-478c-8187-9f680a90648b,"['goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com']","['goat.com+REI resale mens x-dyeu... daily longsleeve shirt graphic cool capilene ', 'goat.com+REI resale mens x-dyeu... daily longsleeve shirt graphic cool capilene ', 'goat.com+REI resale mens x-dyeu... daily longsleeve shirt graphic cool capilene ', 'goat.com+REI resale mens x-dyeu... daily longsleeve shirt graphic cool capilene ', 'goat.com+REI resale mens x-dyeu... daily longsleeve shirt graphic cool capilene ', 'goat.com+REI resale mens x-dyeu... daily longsleeve shirt graphic cool capilene ', 'goat.com+REI resale mens x-dyeu... daily longsleeve shirt graphic cool capilene ', 'goat.com+REI resale mens x-dyeu... daily longsleeve shirt graphic cool capilene ']"
863e1b64-b49b-4b04-9234-355a469372f1,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ', 'patagonia: masculine blue logo ridge pocket responsibilitee tshirt mens ']"
8669ddbb-6433-42af-a3fd-04895c59589a,['patagonia - source source'],['patagonia: feminine tan barely baggies shorts womens ']
8691d58c-a5f7-453b-bbb2-656c4c041134,['goat.com'],['goat.com+REI resale womens greyleeleekoi bike craft dirt shorts ']
86a9b9df-3317-4947-b262-1fc705380557,['patagonia - online uk'],['patagonia Inc Online UK (M) stri essential boxer briefs mens 6 inseam ']
86ae5ba3-a5ad-4fee-a85c-1e9ac516984f,['goat.com'],['goat.com+REI resale mens ash inseam shorts 7 longs in. baggies ']
8717d975-0c32-49c0-9fb3-8f534914d585,"['goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com']","['goat.com+REI resale mens brown uprisal sweatpants fitz roy icon ', 'goat.com+REI resale mens brown uprisal sweatpants fitz roy icon ', 'goat.com+REI resale mens brown uprisal sweatpants fitz roy icon ', 'goat.com+REI resale mens brown uprisal sweatpants fitz roy icon ', 'goat.com+REI resale mens brown uprisal sweatpants fitz roy icon ']"
873fadfd-3ca4-41e7-aef3-5e0b5e56e303,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: grey durable hike pants boys ', 'patagonia: grey durable hike pants boys ', 'patagonia: grey durable hike pants boys ', 'patagonia: grey durable hike pants boys ']"
875ed2be-166e-47e0-b6ca-55f356cee238,['goat.com'],['goat.com+REI resale womens blue tights peak mission thermal ']
87649fb1-a3b0-44e6-a9e1-691701ab64f7,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ', 'patagonia: masculine high wavefarer board shorts mens 19 outseam ']"
87760ec8-9b6e-48de-98a4-9e83fbdc6b1b,['goat.com'],['goat.com+REI resale mens gold pullover synchilla snapt fleece lightweight ']
877aa0b6-c635-4a77-bc77-d29038d9b739,"['patagonia - online uk', 'patagonia - online uk', 'patagonia - online uk']","['patagonia Inc Online UK (M) blue capilene midweight zipneck base layer top mens ', 'patagonia Inc Online UK (M) blue capilene midweight zipneck base layer top mens ', 'patagonia Inc Online UK (M) blue capilene midweight zipneck base layer top mens ']"
8795fbcf-340f-4e5e-b9e4-35aa932f5742,"['goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com']","['goat.com+REI resale t... certified regenerative graphic cotton organic tshirt toddlers ', 'goat.com+REI resale t... certified regenerative graphic cotton organic tshirt toddlers ', 'goat.com+REI resale t... certified regenerative graphic cotton organic tshirt toddlers ', 'goat.com+REI resale t... certified regenerative graphic cotton organic tshirt toddlers ', 'goat.com+REI resale t... certified regenerative graphic cotton organic tshirt toddlers ', 'goat.com+REI resale t... certified regenerative graphic cotton organic tshirt toddlers ', 'goat.com+REI resale t... certified regenerative graphic cotton organic tshirt toddlers ', 'goat.com+REI resale t... certified regenerative graphic cotton organic tshirt toddlers ', 'goat.com+REI resale t... certified regenerative graphic cotton organic tshirt toddlers ']"
87a6a595-2afd-4475-841d-57b207b413e2,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine heather fitz roy horizon uprisal hoodie mens ', 'patagonia: masculine heather fitz roy horizon uprisal hoodie mens ', 'patagonia: masculine heather fitz roy horizon uprisal hoodie mens ', 'patagonia: masculine heather fitz roy horizon uprisal hoodie mens ', 'patagonia: masculine heather fitz roy horizon uprisal hoodie mens ', 'patagonia: masculine heather fitz roy horizon uprisal hoodie mens ', 'patagonia: masculine heather fitz roy horizon uprisal hoodie mens ']"
87b3180d-797b-4289-bf5e-4083794879b9,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ', 'patagonia: masculine xdyeli capilene cool daily graphic tshirt mens ']"
87f42302-22cf-4764-866b-cd2d023a0757,"['goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com']","['goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ', 'goat.com+REI resale mens green layer midweight crew top capilene base ']"
88056066-b752-4798-bc48-e23c61979172,"['goat.com', 'goat.com', 'goat.com', 'goat.com', 'goat.com']","['goat.com+REI resale black 3l hole small cube ', 'goat.com+REI resale black 3l hole small cube ', 'goat.com+REI resale black 3l hole small cube ', 'goat.com+REI resale black 3l hole small cube ', 'goat.com+REI resale black 3l hole small cube ']"
88362f27-1d21-4635-a3f6-67fc811e2c26,['goat.com'],['goat.com+REI resale red tote hole black 25l ']
883c1bca-bcff-4e74-9c92-c4df7df33d66,"['goat.com', 'goat.com']","['goat.com+REI resale womens green happy hike studio pants ', 'goat.com+REI resale womens green happy hike studio pants ']"
88ada017-4186-4541-8b6c-635a8bb64a32,"['goat.com', 'goat.com']","['goat.com+REI resale black boys puff nano insulated jacket ', 'goat.com+REI resale black boys puff nano insulated jacket ']"
88bfe089-906f-4d46-b095-28aa3de15339,['patagonia - online uk'],['patagonia Inc Online UK trout black hole cube 6l medium ']
88ead0d7-887b-44e0-8a2b-3e954cf402de,['patagonia - online uk'],['patagonia Inc Online UK xdye capilene cool daily longsleeve tshirt girls ']
88f8131f-295f-4bfb-9543-c5f3ca876308,['goat.com'],['goat.com+REI resale blue black hole 6l medium cube ']
8907d232-113f-471a-a811-293821037671,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ', 'patagonia: feminine  retro pile marsupial fleece pullover womens ']"
89172e6c-4722-41fc-a637-d3175d3fa0ae,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: trout black hole gear tote 61 liters ', 'patagonia: trout black hole gear tote 61 liters ', 'patagonia: trout black hole gear tote 61 liters ', 'patagonia: trout black hole gear tote 61 liters ', 'patagonia: trout black hole gear tote 61 liters ', 'patagonia: trout black hole gear tote 61 liters ']"
89d39896-2f77-40f7-8449-29c4fb861dae,['patagonia - online uk'],['patagonia Inc Online UK scri baby capilene cool daily hoodie infantstoddlers ']
89e52d1c-9b50-4643-89ad-ca0fe2ac2169,"['goat.com', 'goat.com']","['goat.com+REI resale lab... lightweight girls crew sweatshirt cotton ', 'goat.com+REI resale lab... lightweight girls crew sweatshirt cotton ']"
8a0035f1-b27a-4eef-838b-d3b4fa3bf7e4,"['patagonia - online uk', 'patagonia - online uk', 'patagonia - online uk', 'patagonia - online uk', 'patagonia - online uk', 'patagonia - online uk']","['patagonia Inc Online UK clas capilene midweight base layer bottoms kids ', 'patagonia Inc Online UK clas capilene midweight base layer bottoms kids ', 'patagonia Inc Online UK clas capilene midweight base layer bottoms kids ', 'patagonia Inc Online UK clas capilene midweight base layer bottoms kids ', 'patagonia Inc Online UK clas capilene midweight base layer bottoms kids ', 'patagonia Inc Online UK clas capilene midweight base layer bottoms kids ']"
8a02e32a-d30a-4577-ab52-1401a0acde5d,"['patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source', 'patagonia - source source']","['patagonia: masculine red reversible shearling crew sweatshirt mens ', 'patagonia: masculine red reversible shearling crew sweatshirt mens ', 'patagonia: masculine red reversible shearling crew sweatshirt mens ', 'patagonia: masculine red reversible shearling crew sweatshirt mens ', 'patagonia: masculine red reversible shearling crew sweatshirt mens ', 'patagonia: masculine red reversible shearling crew sweatshirt mens ']"
